ID Consumidor	G�nero	Estado civil	Pets	Bairro
4471	M	Casado(a)	3	Guaianases
4475	F	Solteiro(a)	2	S�o Miguel Paulista
4476	F	Solteiro(a)	5	Guaianases
4477	M	Casado(a)	2	Cidade tiradentes
4479	M	Casado(a)	1	Itaquera
4483	F	Solteiro(a)	1	Vila Prudente
4484	M	Casado(a)	3	Itaquera
4485	F	Solteiro(a)	3	S�o Miguel Paulista
4486	F	Solteiro(a)	1	Cidade tiradentes
4487	F	Solteiro(a)	2	Vila Prudente
4488	F	Casado(a)	1	Cidade tiradentes
4490	F	Solteiro(a)	4	Itaquera
4491	M	Casado(a)	1	Guaianases
4494	F	Solteiro(a)	2	Vila Prudente
4495	F	Solteiro(a)	5	Cidade tiradentes
4497	M	Solteiro(a)	3	Itaquera
4498	F	Casado(a)	2	Itaquera
4499	M	Casado(a)	4	Itaquera
4501	F	Casado(a)	4	Cidade tiradentes
4503	M	Solteiro(a)	1	Itaquera
4504	M	Casado(a)	4	S�o Miguel Paulista
4507	F	Casado(a)	4	Itaquera
4508	M	Casado(a)	1	Itaquera
4510	F	Solteiro(a)	2	Cidade tiradentes
4514	M	Solteiro(a)	4	Guaianases
4515	M	Solteiro(a)	1	Itaquera
4516	M	Solteiro(a)	1	Vila Prudente
4518	F	Solteiro(a)	4	Itaquera
4520	F	Solteiro(a)	4	Cidade tiradentes
4522	M	Solteiro(a)	1	Itaquera
4524	M	Casado(a)	1	Guaianases
4525	F	Solteiro(a)	5	Cidade tiradentes
4527	M	Casado(a)	1	Guaianases
4528	M	Casado(a)	2	Itaquera
4531	M	Casado(a)	1	S�o Miguel Paulista
4534	F	Solteiro(a)	2	Cidade tiradentes
4537	M	Casado(a)	4	Itaquera
4538	F	Solteiro(a)	3	Cidade tiradentes
4540	F	Solteiro(a)	4	Vila Prudente
4541	F	Casado(a)	1	Guaianases
4543	F	Casado(a)	4	Itaquera
4544	F	Casado(a)	4	Itaquera
4545	M	Casado(a)	1	Itaquera
4547	M	Solteiro(a)	4	Itaquera
4548	M	Solteiro(a)	2	Cidade tiradentes
4552	M	Casado(a)	2	Itaquera
4553	F	Solteiro(a)	1	Itaquera
4555	M	Solteiro(a)	1	Guaianases
4556	M	Solteiro(a)	2	Itaquera
4557	M	Casado(a)	5	Vila Prudente
4558	F	Casado(a)	3	Itaquera
4561	M	Solteiro(a)	2	Cidade tiradentes
4562	F	Casado(a)	1	Guaianases
4564	M	Solteiro(a)	4	Itaquera
4566	M	Casado(a)	1	Guaianases
4567	M	Casado(a)	5	S�o Miguel Paulista
4568	F	Solteiro(a)	2	Cidade tiradentes
4570	F	Casado(a)	5	Vila Prudente
4571	F	Casado(a)	5	S�o Miguel Paulista
4573	M	Solteiro(a)	5	Itaquera
4576	M	Solteiro(a)	1	Cidade tiradentes
4579	F	Casado(a)	2	Guaianases
4582	M	Solteiro(a)	2	Cidade tiradentes
4583	F	Casado(a)	5	Itaquera
4584	F	Casado(a)	1	Guaianases
4586	M	Solteiro(a)	3	Cidade tiradentes
4587	F	Casado(a)	5	Vila Prudente
4589	F	Solteiro(a)	3	Itaquera
4592	M	Casado(a)	1	Cidade tiradentes
4595	F	Solteiro(a)	5	Guaianases
4597	F	Solteiro(a)	2	Itaquera
4598	F	Casado(a)	2	Cidade tiradentes
4599	M	Solteiro(a)	3	Cidade tiradentes
4600	F	Solteiro(a)	3	Vila Prudente
4606	F	Casado(a)	1	Guaianases
4607	M	Casado(a)	1	S�o Miguel Paulista
4608	F	Solteiro(a)	1	Guaianases
4609	M	Solteiro(a)	2	S�o Miguel Paulista
4610	M	Solteiro(a)	1	S�o Miguel Paulista
4614	F	Solteiro(a)	2	Guaianases
4615	F	Casado(a)	2	Itaquera
4616	F	Solteiro(a)	1	Itaquera
4617	M	Casado(a)	4	Vila Prudente
4618	M	Casado(a)	3	Guaianases
4619	F	Solteiro(a)	4	Itaquera
4620	F	Casado(a)	1	Guaianases
4621	M	Solteiro(a)	3	Guaianases
4622	M	Solteiro(a)	1	Vila Prudente
4623	M	Casado(a)	3	Itaquera
4626	F	Solteiro(a)	1	Cidade tiradentes
4627	M	Solteiro(a)	4	Itaquera
4628	M	Casado(a)	1	Guaianases
4630	M	Casado(a)	2	Itaquera
4633	M	Casado(a)	1	Itaquera
4634	M	Casado(a)	4	Guaianases
4635	M	Casado(a)	4	Guaianases
4637	M	Casado(a)	4	Cidade tiradentes
4642	M	Casado(a)	5	Itaquera
4643	F	Solteiro(a)	2	Vila Prudente
4644	M	Solteiro(a)	3	Guaianases
4646	F	Casado(a)	3	Cidade tiradentes
4647	M	Solteiro(a)	1	Cidade tiradentes
4649	M	Solteiro(a)	3	Itaquera
4651	M	Casado(a)	3	Vila Prudente
4652	F	Casado(a)	3	Cidade tiradentes
4653	M	Casado(a)	3	Cidade tiradentes
4655	F	Casado(a)	4	Cidade tiradentes
4657	F	Solteiro(a)	2	Itaquera
4658	F	Solteiro(a)	2	Itaquera
4659	F	Casado(a)	3	Itaquera
4660	M	Solteiro(a)	2	Vila Prudente
4661	F	Casado(a)	3	Cidade tiradentes
4662	M	Solteiro(a)	1	Vila Prudente
4663	F	Solteiro(a)	2	Itaquera
4664	M	Solteiro(a)	2	Itaquera
4666	F	Casado(a)	3	Itaquera
4667	M	Casado(a)	5	Itaquera
4670	M	Solteiro(a)	1	Itaquera
4671	F	Solteiro(a)	4	Guaianases
4676	F	Casado(a)	1	Guaianases
4677	M	Solteiro(a)	1	Guaianases
4678	M	Solteiro(a)	1	Itaquera
4680	F	Solteiro(a)	5	Cidade tiradentes
4681	M	Solteiro(a)	1	Vila Prudente
4682	M	Casado(a)	4	Itaquera
4686	F	Solteiro(a)	2	Itaquera
4687	M	Solteiro(a)	3	Guaianases
4689	M	Casado(a)	3	S�o Miguel Paulista
4690	M	Casado(a)	4	Itaquera
4691	F	Solteiro(a)	2	Itaquera
4692	M	Solteiro(a)	3	Itaquera
4693	M	Solteiro(a)	2	Guaianases
4695	F	Solteiro(a)	3	Itaquera
4697	F	Solteiro(a)	3	Itaquera
4698	F	Solteiro(a)	2	S�o Miguel Paulista
4699	M	Casado(a)	3	Itaquera
4700	M	Solteiro(a)	4	Itaquera
4707	F	Casado(a)	2	Guaianases
4709	M	Casado(a)	4	Vila Prudente
4711	F	Casado(a)	3	Guaianases
4712	M	Solteiro(a)	5	Itaquera
4714	F	Solteiro(a)	3	Cidade tiradentes
4718	M	Solteiro(a)	1	Cidade tiradentes
4719	F	Casado(a)	1	S�o Miguel Paulista
4720	M	Solteiro(a)	2	Cidade tiradentes
4722	M	Solteiro(a)	1	Itaquera
4724	M	Solteiro(a)	2	Itaquera
4726	M	Casado(a)	3	Guaianases
4727	F	Casado(a)	4	Guaianases
4730	F	Solteiro(a)	4	Vila Prudente
4731	F	Solteiro(a)	3	Guaianases
4732	M	Casado(a)	1	S�o Miguel Paulista
4736	M	Casado(a)	3	Itaquera
4738	F	Solteiro(a)	3	Cidade tiradentes
4739	M	Casado(a)	2	Itaquera
4742	M	Solteiro(a)	3	S�o Miguel Paulista
4743	F	Casado(a)	4	Itaquera
4745	F	Casado(a)	2	Cidade tiradentes
4747	M	Solteiro(a)	1	Cidade tiradentes
4748	M	Casado(a)	2	Cidade tiradentes
4750	F	Solteiro(a)	5	Guaianases
4753	M	Solteiro(a)	1	Cidade tiradentes
4756	M	Casado(a)	3	Cidade tiradentes
4761	F	Casado(a)	2	Cidade tiradentes
4763	F	Casado(a)	5	Guaianases
4766	F	Casado(a)	2	Cidade tiradentes
4767	M	Solteiro(a)	3	Guaianases
4768	F	Solteiro(a)	3	Cidade tiradentes
4771	M	Solteiro(a)	2	Guaianases
4774	F	Casado(a)	5	Guaianases
4775	M	Solteiro(a)	2	Itaquera
4776	M	Casado(a)	4	Cidade tiradentes
4778	M	Casado(a)	1	Guaianases
4779	M	Solteiro(a)	4	Itaquera
4780	F	Casado(a)	3	Guaianases
4783	M	Casado(a)	3	Itaquera
4784	F	Casado(a)	5	Guaianases
4785	F	Solteiro(a)	3	Cidade tiradentes
4789	F	Casado(a)	1	Cidade tiradentes
4791	M	Casado(a)	2	Guaianases
4792	F	Casado(a)	4	Guaianases
4796	F	Casado(a)	4	Cidade tiradentes
4797	M	Casado(a)	2	Cidade tiradentes
4798	F	Solteiro(a)	1	Cidade tiradentes
4803	M	Solteiro(a)	2	S�o Miguel Paulista
4804	F	Casado(a)	4	Itaquera
4807	F	Casado(a)	3	S�o Miguel Paulista
4808	M	Solteiro(a)	3	Guaianases
4810	F	Solteiro(a)	5	S�o Miguel Paulista
4813	F	Casado(a)	1	Itaquera
4815	F	Casado(a)	1	Itaquera
4819	F	Solteiro(a)	1	Cidade tiradentes
4821	M	Casado(a)	1	Cidade tiradentes
4822	F	Casado(a)	3	Vila Prudente
4823	F	Solteiro(a)	3	S�o Miguel Paulista
4824	M	Solteiro(a)	5	Guaianases
4825	F	Casado(a)	3	Cidade tiradentes
4826	F	Solteiro(a)	5	S�o Miguel Paulista
4828	M	Casado(a)	4	Itaquera
4829	M	Solteiro(a)	1	Guaianases
4831	F	Solteiro(a)	1	Cidade tiradentes
4832	F	Casado(a)	2	Itaquera
4836	M	Solteiro(a)	5	Guaianases
4838	F	Solteiro(a)	4	Itaquera
4841	F	Casado(a)	5	Itaquera
4843	M	Solteiro(a)	4	Guaianases
4844	F	Solteiro(a)	3	Guaianases
4846	M	Solteiro(a)	3	Itaquera
4847	F	Solteiro(a)	3	Guaianases
4848	F	Casado(a)	4	Itaquera
4850	F	Casado(a)	4	Itaquera
4851	F	Casado(a)	4	Vila Prudente
4853	M	Solteiro(a)	1	Guaianases
4855	F	Casado(a)	1	Itaquera
4856	M	Casado(a)	1	Itaquera
4858	M	Solteiro(a)	1	Itaquera
4861	M	Solteiro(a)	2	Itaquera
4864	F	Casado(a)	5	Guaianases
4868	F	Casado(a)	3	Guaianases
4870	M	Solteiro(a)	3	Cidade tiradentes
4871	F	Solteiro(a)	2	Cidade tiradentes
4873	M	Solteiro(a)	1	Itaquera
4875	M	Casado(a)	4	Itaquera
4876	F	Solteiro(a)	2	Itaquera
4877	M	Casado(a)	4	Itaquera
4878	F	Solteiro(a)	2	S�o Miguel Paulista
4879	M	Casado(a)	3	Guaianases
4881	M	Casado(a)	3	Itaquera
4882	F	Solteiro(a)	1	Vila Prudente
4884	M	Solteiro(a)	4	Itaquera
4888	M	Solteiro(a)	3	Cidade tiradentes
4890	M	Solteiro(a)	1	Itaquera
4891	F	Solteiro(a)	1	Itaquera
4892	M	Solteiro(a)	5	Itaquera
4898	M	Casado(a)	1	Guaianases
4900	M	Casado(a)	4	Itaquera
4901	F	Solteiro(a)	3	Itaquera
4903	M	Casado(a)	2	Guaianases
4906	M	Solteiro(a)	1	Guaianases
4907	M	Solteiro(a)	4	S�o Miguel Paulista
4909	M	Casado(a)	2	Itaquera
4912	F	Solteiro(a)	3	Cidade tiradentes
4913	M	Solteiro(a)	1	Cidade tiradentes
4914	F	Solteiro(a)	1	Guaianases
4915	M	Solteiro(a)	2	Guaianases
4916	M	Solteiro(a)	1	Itaquera
4917	F	Solteiro(a)	4	Vila Prudente
4921	F	Casado(a)	1	Cidade tiradentes
4925	F	Solteiro(a)	1	Guaianases
4928	M	Solteiro(a)	4	Itaquera
4929	F	Casado(a)	1	Cidade tiradentes
4932	F	Solteiro(a)	1	S�o Miguel Paulista
4936	M	Solteiro(a)	2	Cidade tiradentes
4937	M	Casado(a)	1	Cidade tiradentes
4938	F	Solteiro(a)	4	Itaquera
4940	F	Solteiro(a)	2	Vila Prudente
4941	M	Solteiro(a)	3	Cidade tiradentes
4942	F	Casado(a)	2	Guaianases
4943	F	Casado(a)	4	Guaianases
4946	F	Casado(a)	1	Guaianases
4947	M	Casado(a)	4	S�o Miguel Paulista
4948	M	Casado(a)	5	Itaquera
4951	M	Solteiro(a)	5	Itaquera
4953	M	Solteiro(a)	5	Guaianases
4954	F	Casado(a)	4	Guaianases
4956	M	Casado(a)	4	S�o Miguel Paulista
4958	M	Solteiro(a)	1	S�o Miguel Paulista
4960	M	Casado(a)	1	Cidade tiradentes
4961	M	Solteiro(a)	4	Itaquera
4962	F	Casado(a)	1	Guaianases
4964	F	Casado(a)	2	Vila Prudente
4965	F	Solteiro(a)	4	S�o Miguel Paulista
4972	M	Casado(a)	5	Cidade tiradentes
4973	M	Solteiro(a)	1	Itaquera
4977	M	Casado(a)	1	Cidade tiradentes
4978	M	Casado(a)	1	Cidade tiradentes
4979	M	Casado(a)	1	Vila Prudente
4981	F	Solteiro(a)	1	Vila Prudente
4983	M	Solteiro(a)	2	S�o Miguel Paulista
4984	F	Solteiro(a)	3	S�o Miguel Paulista
4985	M	Solteiro(a)	3	S�o Miguel Paulista
4987	F	Solteiro(a)	3	Itaquera
4995	M	Solteiro(a)	2	Itaquera
4998	M	Solteiro(a)	3	Guaianases
5000	F	Solteiro(a)	1	Guaianases
5001	M	Solteiro(a)	5	Cidade tiradentes
5002	M	Casado(a)	2	S�o Miguel Paulista
5005	M	Casado(a)	2	Vila Prudente
5007	M	Casado(a)	3	Cidade tiradentes
5008	F	Solteiro(a)	1	S�o Miguel Paulista
5009	M	Solteiro(a)	1	Itaquera
5013	M	Casado(a)	2	Cidade tiradentes
5014	M	Solteiro(a)	5	Cidade tiradentes
5015	F	Casado(a)	1	Vila Prudente
5016	M	Casado(a)	5	Itaquera
5017	M	Solteiro(a)	1	S�o Miguel Paulista
5018	M	Casado(a)	3	Itaquera
5019	F	Casado(a)	4	S�o Miguel Paulista
5020	M	Casado(a)	4	Cidade tiradentes
5022	M	Solteiro(a)	2	Itaquera
5023	F	Solteiro(a)	3	Itaquera
5024	M	Casado(a)	3	Itaquera
5025	M	Casado(a)	3	Guaianases
5026	M	Solteiro(a)	5	Itaquera
5029	M	Casado(a)	3	Cidade tiradentes
5031	M	Casado(a)	2	Cidade tiradentes
5032	M	Solteiro(a)	4	Itaquera
5036	M	Solteiro(a)	1	S�o Miguel Paulista
5037	M	Solteiro(a)	1	Guaianases
5038	M	Solteiro(a)	2	Itaquera
5040	M	Casado(a)	3	Itaquera
5045	F	Casado(a)	1	Vila Prudente
5046	F	Solteiro(a)	1	Vila Prudente
5050	F	Solteiro(a)	3	Itaquera
5052	F	Solteiro(a)	5	Vila Prudente
5053	M	Casado(a)	2	S�o Miguel Paulista
5054	F	Casado(a)	2	Cidade tiradentes
5055	M	Solteiro(a)	5	Cidade tiradentes
5056	F	Casado(a)	5	Itaquera
5057	M	Casado(a)	1	Vila Prudente
5060	M	Casado(a)	3	Itaquera
5062	M	Casado(a)	4	Itaquera
5063	M	Casado(a)	3	Guaianases
5065	F	Solteiro(a)	1	S�o Miguel Paulista
5067	M	Solteiro(a)	2	Itaquera
5068	M	Solteiro(a)	3	Vila Prudente
5069	M	Solteiro(a)	1	Cidade tiradentes
5070	F	Solteiro(a)	3	Itaquera
5071	F	Casado(a)	1	S�o Miguel Paulista
5073	F	Casado(a)	1	Vila Prudente
5077	M	Casado(a)	1	Cidade tiradentes
5078	F	Solteiro(a)	4	S�o Miguel Paulista
5079	F	Casado(a)	3	Cidade tiradentes
5081	F	Solteiro(a)	3	Cidade tiradentes
5083	F	Casado(a)	1	Cidade tiradentes
5084	M	Casado(a)	5	Cidade tiradentes
5086	F	Solteiro(a)	3	Itaquera
5088	F	Casado(a)	2	Itaquera
5089	F	Solteiro(a)	2	Cidade tiradentes
5090	M	Solteiro(a)	4	S�o Miguel Paulista
5092	F	Solteiro(a)	3	Itaquera
5094	M	Solteiro(a)	1	Vila Prudente
5095	F	Casado(a)	4	Cidade tiradentes
5096	M	Solteiro(a)	1	Itaquera
5099	F	Casado(a)	1	S�o Miguel Paulista
5101	F	Solteiro(a)	4	Itaquera
5102	F	Solteiro(a)	1	Cidade tiradentes
5103	M	Solteiro(a)	5	Guaianases
5106	M	Solteiro(a)	1	Guaianases
5107	M	Casado(a)	1	Cidade tiradentes
5108	F	Casado(a)	3	Cidade tiradentes
5109	M	Solteiro(a)	1	Itaquera
5110	F	Solteiro(a)	2	Vila Prudente
5113	M	Casado(a)	3	Cidade tiradentes
5114	F	Casado(a)	3	Guaianases
5115	M	Solteiro(a)	1	Vila Prudente
5116	F	Casado(a)	3	Itaquera
5118	F	Solteiro(a)	2	Guaianases
5119	M	Casado(a)	1	Itaquera
5124	M	Solteiro(a)	3	S�o Miguel Paulista
5125	F	Solteiro(a)	2	Itaquera
5126	F	Solteiro(a)	2	Guaianases
5129	F	Solteiro(a)	2	Cidade tiradentes
5130	F	Casado(a)	1	Guaianases
5133	F	Casado(a)	1	Itaquera
5134	F	Solteiro(a)	4	Guaianases
5136	M	Casado(a)	3	Cidade tiradentes
5140	F	Solteiro(a)	1	S�o Miguel Paulista
5143	M	Solteiro(a)	1	Itaquera
5144	M	Solteiro(a)	4	Cidade tiradentes
5147	F	Solteiro(a)	1	Itaquera
5148	F	Solteiro(a)	1	Guaianases
5150	F	Casado(a)	4	Guaianases
5151	M	Solteiro(a)	4	Cidade tiradentes
5153	F	Solteiro(a)	2	Guaianases
5155	M	Casado(a)	4	Cidade tiradentes
5158	M	Solteiro(a)	3	Guaianases
5159	M	Casado(a)	1	Cidade tiradentes
5162	M	Casado(a)	5	Vila Prudente
5163	M	Casado(a)	3	Guaianases
5166	M	Casado(a)	4	Itaquera
5167	F	Solteiro(a)	3	Guaianases
5170	F	Casado(a)	2	Itaquera
5171	M	Solteiro(a)	3	Cidade tiradentes
5172	M	Solteiro(a)	2	S�o Miguel Paulista
5174	M	Casado(a)	4	Guaianases
5181	M	Solteiro(a)	3	S�o Miguel Paulista
5182	F	Solteiro(a)	3	Itaquera
5183	M	Solteiro(a)	3	Itaquera
5185	F	Casado(a)	5	Guaianases
5188	F	Casado(a)	5	Vila Prudente
5192	M	Casado(a)	3	Cidade tiradentes
5195	M	Casado(a)	1	Itaquera
5196	F	Casado(a)	3	Itaquera
5199	F	Casado(a)	4	Guaianases
5203	M	Casado(a)	5	Cidade tiradentes
5204	F	Casado(a)	1	S�o Miguel Paulista
5206	M	Solteiro(a)	1	Itaquera
5207	M	Solteiro(a)	1	Cidade tiradentes
5208	M	Casado(a)	4	Cidade tiradentes
5210	F	Solteiro(a)	1	Itaquera
5214	F	Solteiro(a)	3	Itaquera
5215	M	Solteiro(a)	4	Vila Prudente
5216	F	Casado(a)	2	Guaianases
5219	M	Solteiro(a)	4	Itaquera
5221	F	Casado(a)	1	Cidade tiradentes
5222	M	Casado(a)	2	Itaquera
5223	M	Casado(a)	1	S�o Miguel Paulista
5226	M	Casado(a)	1	Itaquera
5230	M	Casado(a)	3	Itaquera
5231	F	Casado(a)	2	Cidade tiradentes
5233	F	Casado(a)	2	Cidade tiradentes
5235	F	Solteiro(a)	3	Cidade tiradentes
5237	F	Solteiro(a)	3	Vila Prudente
5238	M	Solteiro(a)	3	Itaquera
5240	F	Solteiro(a)	1	Itaquera
5241	F	Solteiro(a)	5	Itaquera
5242	F	Casado(a)	4	Cidade tiradentes
5244	F	Solteiro(a)	5	Itaquera
5249	F	Solteiro(a)	4	Cidade tiradentes
5250	F	Casado(a)	3	Cidade tiradentes
5252	F	Casado(a)	4	Cidade tiradentes
5256	M	Casado(a)	3	Itaquera
5258	M	Casado(a)	1	S�o Miguel Paulista
5261	F	Casado(a)	1	Cidade tiradentes
5264	F	Solteiro(a)	1	Itaquera
5265	M	Solteiro(a)	1	Cidade tiradentes
5271	M	Solteiro(a)	1	Itaquera
5276	F	Solteiro(a)	4	Itaquera
5277	M	Casado(a)	5	S�o Miguel Paulista
5279	M	Casado(a)	3	Cidade tiradentes
5280	F	Solteiro(a)	5	Itaquera
5281	M	Solteiro(a)	5	Cidade tiradentes
5282	F	Solteiro(a)	2	Vila Prudente
5283	F	Solteiro(a)	3	Cidade tiradentes
5284	F	Casado(a)	3	S�o Miguel Paulista
5289	F	Casado(a)	5	Itaquera
5290	M	Solteiro(a)	1	Cidade tiradentes
5293	F	Solteiro(a)	2	Cidade tiradentes
5294	F	Solteiro(a)	4	S�o Miguel Paulista
5295	M	Solteiro(a)	3	Guaianases
5297	M	Casado(a)	1	Itaquera
5298	M	Solteiro(a)	2	Cidade tiradentes
5301	F	Casado(a)	2	Cidade tiradentes
5303	M	Casado(a)	3	Itaquera
5305	M	Solteiro(a)	4	Guaianases
5307	F	Casado(a)	3	Cidade tiradentes
5310	M	Solteiro(a)	4	Vila Prudente
5311	M	Casado(a)	2	Cidade tiradentes
5313	F	Casado(a)	3	Guaianases
5314	M	Solteiro(a)	3	Guaianases
5315	M	Casado(a)	2	S�o Miguel Paulista
5317	M	Solteiro(a)	3	Itaquera
5318	M	Solteiro(a)	3	S�o Miguel Paulista
5320	M	Casado(a)	2	Guaianases
5321	F	Casado(a)	1	S�o Miguel Paulista
5324	M	Solteiro(a)	2	Cidade tiradentes
5329	M	Solteiro(a)	1	Itaquera
5331	F	Casado(a)	2	Guaianases
5333	M	Solteiro(a)	2	Cidade tiradentes
5335	M	Solteiro(a)	5	Itaquera
5339	M	Casado(a)	2	Guaianases
5340	F	Casado(a)	2	Guaianases
5341	F	Casado(a)	2	Itaquera
5342	F	Casado(a)	1	Itaquera
5343	F	Solteiro(a)	4	Cidade tiradentes
5345	F	Casado(a)	1	Itaquera
5346	F	Casado(a)	2	Guaianases
5347	F	Solteiro(a)	3	Cidade tiradentes
5348	F	Solteiro(a)	3	Guaianases
5349	F	Casado(a)	1	Itaquera
5350	M	Solteiro(a)	2	Vila Prudente
5351	F	Solteiro(a)	5	S�o Miguel Paulista
5353	M	Solteiro(a)	3	S�o Miguel Paulista
5355	M	Solteiro(a)	2	Itaquera
5358	F	Casado(a)	1	Guaianases
5360	M	Solteiro(a)	2	Guaianases
5362	F	Solteiro(a)	2	Guaianases
5363	M	Solteiro(a)	3	S�o Miguel Paulista
5365	F	Solteiro(a)	2	Guaianases
5366	F	Solteiro(a)	2	Itaquera
5368	F	Casado(a)	4	Guaianases
5374	M	Casado(a)	3	Guaianases
5376	M	Solteiro(a)	1	Guaianases
5379	F	Solteiro(a)	1	Itaquera
5381	F	Casado(a)	3	Cidade tiradentes
5387	F	Solteiro(a)	1	Itaquera
5388	M	Casado(a)	4	Guaianases
5389	F	Solteiro(a)	1	Itaquera
5393	F	Solteiro(a)	1	Cidade tiradentes
5394	M	Casado(a)	4	Cidade tiradentes
5396	M	Solteiro(a)	3	Guaianases
5397	M	Solteiro(a)	2	Vila Prudente
5398	F	Casado(a)	5	Itaquera
5400	F	Solteiro(a)	1	Itaquera
5401	F	Solteiro(a)	4	Cidade tiradentes
5405	F	Casado(a)	1	Guaianases
5406	F	Solteiro(a)	4	S�o Miguel Paulista
5407	M	Casado(a)	4	Guaianases
5409	F	Solteiro(a)	2	Cidade tiradentes
5410	F	Casado(a)	2	Itaquera
5412	M	Solteiro(a)	1	Guaianases
5418	F	Casado(a)	3	S�o Miguel Paulista
5419	F	Solteiro(a)	1	Itaquera
5423	F	Solteiro(a)	4	Guaianases
5424	F	Solteiro(a)	4	S�o Miguel Paulista
5427	F	Solteiro(a)	3	Cidade tiradentes
5428	M	Casado(a)	2	Itaquera
5429	F	Casado(a)	3	Guaianases
5430	M	Solteiro(a)	4	S�o Miguel Paulista
5431	F	Casado(a)	2	Itaquera
5432	M	Casado(a)	3	Guaianases
5433	M	Casado(a)	2	Itaquera
5435	M	Casado(a)	5	Itaquera
5436	M	Solteiro(a)	2	Itaquera
5438	M	Casado(a)	1	Guaianases
5448	F	Casado(a)	5	Cidade tiradentes
5449	F	Solteiro(a)	3	Itaquera
5450	F	Casado(a)	4	Guaianases
5452	F	Solteiro(a)	2	Itaquera
5453	M	Solteiro(a)	3	Vila Prudente
5456	F	Solteiro(a)	2	Vila Prudente
5457	M	Solteiro(a)	3	Cidade tiradentes
5461	F	Casado(a)	5	Vila Prudente
5462	M	Casado(a)	1	Guaianases
5464	M	Solteiro(a)	4	Cidade tiradentes
5465	M	Solteiro(a)	1	Cidade tiradentes
5466	M	Solteiro(a)	4	Cidade tiradentes
5471	M	Solteiro(a)	4	Cidade tiradentes
5473	F	Solteiro(a)	1	Guaianases
5476	M	Casado(a)	4	Itaquera
5478	M	Solteiro(a)	3	Guaianases
5481	F	Casado(a)	4	Cidade tiradentes
5486	F	Casado(a)	3	Guaianases
5488	F	Solteiro(a)	4	Cidade tiradentes
5489	F	Solteiro(a)	2	Itaquera
5493	F	Casado(a)	3	Cidade tiradentes
5494	M	Solteiro(a)	3	Cidade tiradentes
5498	M	Solteiro(a)	1	Guaianases
5499	M	Casado(a)	4	Guaianases
5500	M	Solteiro(a)	1	Guaianases
5501	F	Solteiro(a)	4	Itaquera
5502	M	Casado(a)	3	Itaquera
5503	M	Casado(a)	3	Itaquera
5508	F	Casado(a)	4	Cidade tiradentes
5509	M	Casado(a)	5	Vila Prudente
5512	F	Solteiro(a)	5	Cidade tiradentes
5514	M	Solteiro(a)	2	Cidade tiradentes
5518	M	Casado(a)	5	Itaquera
5519	M	Casado(a)	2	Cidade tiradentes
5526	M	Casado(a)	4	Itaquera
5528	F	Solteiro(a)	2	Guaianases
5530	F	Casado(a)	4	Itaquera
5531	F	Casado(a)	4	Itaquera
5532	M	Casado(a)	1	Cidade tiradentes
5533	F	Solteiro(a)	1	Itaquera
5535	M	Casado(a)	3	Guaianases
5536	F	Solteiro(a)	1	S�o Miguel Paulista
5537	F	Solteiro(a)	1	Guaianases
5538	F	Solteiro(a)	2	Cidade tiradentes
5539	F	Casado(a)	4	Itaquera
5541	F	Casado(a)	1	Itaquera
5542	M	Solteiro(a)	2	Guaianases
5543	F	Solteiro(a)	5	Guaianases
5545	M	Solteiro(a)	3	Itaquera
5547	M	Solteiro(a)	2	Itaquera
5548	F	Solteiro(a)	3	Cidade tiradentes
5549	F	Casado(a)	3	Vila Prudente
5553	F	Solteiro(a)	3	Cidade tiradentes
5555	F	Casado(a)	4	Vila Prudente
5556	M	Solteiro(a)	1	Itaquera
5557	M	Solteiro(a)	4	S�o Miguel Paulista
5558	M	Casado(a)	3	Cidade tiradentes
5559	F	Casado(a)	4	Cidade tiradentes
5560	M	Casado(a)	1	Itaquera
5566	M	Solteiro(a)	4	Cidade tiradentes
5567	M	Solteiro(a)	2	Vila Prudente
5568	M	Casado(a)	2	S�o Miguel Paulista
5571	M	Solteiro(a)	2	S�o Miguel Paulista
5572	F	Solteiro(a)	5	Guaianases
5574	M	Casado(a)	3	Guaianases
5576	M	Solteiro(a)	3	Cidade tiradentes
5577	F	Casado(a)	1	Cidade tiradentes
5578	F	Solteiro(a)	5	S�o Miguel Paulista
5580	M	Casado(a)	3	Itaquera
5581	F	Solteiro(a)	1	Guaianases
5584	F	Solteiro(a)	1	Itaquera
5585	F	Solteiro(a)	1	Itaquera
5587	F	Solteiro(a)	1	Itaquera
5588	F	Casado(a)	2	S�o Miguel Paulista
5589	M	Solteiro(a)	1	Cidade tiradentes
5590	M	Casado(a)	5	Itaquera
5592	F	Solteiro(a)	1	Guaianases
5593	M	Solteiro(a)	4	Itaquera
5594	F	Solteiro(a)	1	S�o Miguel Paulista
5596	F	Solteiro(a)	1	Cidade tiradentes
5597	F	Solteiro(a)	2	Guaianases
5598	F	Casado(a)	4	Guaianases
5602	M	Casado(a)	1	Cidade tiradentes
5605	M	Casado(a)	4	S�o Miguel Paulista
5606	F	Solteiro(a)	1	S�o Miguel Paulista
5608	F	Solteiro(a)	2	Cidade tiradentes
5610	M	Solteiro(a)	4	Itaquera
5611	M	Casado(a)	2	Guaianases
5612	M	Solteiro(a)	2	Itaquera
5614	F	Solteiro(a)	2	Itaquera
5615	M	Solteiro(a)	1	Itaquera
5616	F	Solteiro(a)	3	Itaquera
5617	F	Solteiro(a)	1	S�o Miguel Paulista
